name,idno,cntry,tvtot,tvpol,polintr,vote,lrscale,stflife,happy,health,rlgdgr,fclcntr,cgtsmke,alcfreq,height,weight,gndr,agea,yrbrn,marsts,edulvlb,eduyrs,emplrel
ESS7e02_1,3516,HU,7,3,2,1,2,7,7,3,4,1,1,2,168,78,1,51,1964,,313,12,1
ESS7e02_1,3517,HU,7,2,2,1,3,6,7,3,3,1,3,3,169,81,2,52,1963,,610,16,1
ESS7e02_1,3518,HU,7,2,2,1,2,4,5,4,5,1,5,7,168,86,2,68,1947,5,321,11,1
ESS7e02_1,3519,HU,7,2,2,1,6,5,5,3,5,1,1,1,169,83,1,61,1954,,321,11,1
ESS7e02_1,3520,HU,7,2,2,1,8,6,6,2,3,1,5,3,167,72,2,32,1983,,321,11,1
ESS7e02_1,3523,HU,7,3,2,1,6,7,6,2,2,1,1,2,169,78,1,42,1973,,313,12,1
ESS7e02_1,3524,HU,7,2,2,1,8,7,6,2,2,1,5,2,168,74,2,42,1973,,321,11,1
ESS7e02_1,3526,HU,7,2,2,1,0,7,10,3,5,1,3,1,165,90,1,75,1940,,213,8,1
ESS7e02_1,3529,HU,4,1,4,1,5,5,5,3,0,2,1,7,165,65,2,29,1986,6,113,4,
ESS7e02_1,3531,HU,2,2,4,1,0,8,8,2,2,1,5,7,175,79,2,62,1953,,321,12,1
ESS7e02_1,3532,HU,5,1,3,2,5,2,5,2,1,2,1,7,150,50,2,18,1997,6,113,7,
ESS7e02_1,3533,HU,5,5,3,1,6,5,5,2,3,1,4,6,156,70,2,71,1944,,323,12,1
ESS7e02_1,3535,HU,4,2,3,2,5,7,7,2,2,2,4,6,185,96,1,29,1986,,323,12,1
ESS7e02_1,3536,HU,7,3,2,1,8,7,6,2,1,1,1,2,170,84,1,32,1983,,321,11,1
ESS7e02_1,3537,HU,7,2,2,1,2,4,5,3,4,1,5,3,167,88,2,67,1948,5,213,8,1
ESS7e02_1,3539,HU,7,3,2,1,8,7,6,2,3,1,1,2,168,82,1,41,1974,,321,11,1
ESS7e02_1,3542,HU,7,3,2,1,3,7,7,2,4,1,3,2,168,79,2,43,1972,,313,12,1
ESS7e02_1,3543,HU,7,2,2,1,4,7,7,3,3,1,1,2,168,87,1,52,1963,,610,16,1
ESS7e02_1,3544,HU,7,2,2,1,2,6,6,3,4,1,1,2,169,85,2,53,1962,4,610,16,1
ESS7e02_1,3546,HU,6,1,2,1,8,6,7,2,6,1,5,7,160,58,2,59,1956,,710,16,1
ESS7e02_1,3547,HU,7,7,3,1,4,2,3,4,4,2,1,4,167,88,1,68,1947,,321,3,1
ESS7e02_1,3548,HU,7,1,3,2,6,3,6,2,2,1,5,7,165,52,2,22,1993,6,323,12,1
ESS7e02_1,3549,HU,7,3,3,1,5,5,5,4,7,2,5,7,157,93,2,72,1943,5,423,14,1
ESS7e02_1,3550,HU,6,5,2,3,5,4,6,2,1,2,2,4,170,60,2,23,1992,6,313,4,
ESS7e02_1,3551,HU,5,5,3,2,5,5,6,1,6,2,1,4,182,70,1,30,1985,6,313,4,1
ESS7e02_1,3553,HU,3,1,3,1,8,5,5,2,4,1,3,4,178,85,1,32,1983,4,321,12,1
ESS7e02_1,3554,HU,4,1,3,3,5,6,7,2,7,1,5,7,165,72,2,46,1969,4,321,11,1
ESS7e02_1,3556,HU,6,0,4,2,5,8,8,2,8,1,3,7,174,96,2,37,1978,4,213,8,
ESS7e02_1,3557,HU,6,1,3,1,3,2,3,3,1,2,5,6,176,96,1,69,1946,,321,11,1
ESS7e02_1,3558,HU,7,1,3,1,3,4,4,2,0,2,3,,173,85,1,41,1974,4,321,11,1
ESS7e02_1,3559,HU,3,1,4,1,5,5,6,2,7,2,5,7,178,85,2,42,1973,4,323,12,1
ESS7e02_1,3561,HU,4,0,4,2,5,9,9,1,2,2,1,3,176,74,2,55,1960,,323,12,1
ESS7e02_1,3563,HU,7,2,3,2,4,2,3,3,5,1,5,7,156,76,2,69,1946,5,213,8,1
ESS7e02_1,3564,HU,4,1,4,2,5,3,2,5,8,1,5,7,155,78,2,86,1929,5,113,6,1
ESS7e02_1,3565,HU,1,0,4,2,5,2,2,1,1,3,5,7,192,87,1,25,1990,6,313,16,
ESS7e02_1,3566,HU,7,3,4,1,2,7,7,4,7,1,5,7,164,77,2,79,1936,5,321,11,1
ESS7e02_1,3567,HU,7,1,4,2,8,6,7,2,0,1,5,6,168,76,2,32,1983,6,323,14,1
ESS7e02_1,3572,HU,6,1,4,1,2,6,7,3,7,2,5,7,165,80,2,63,1952,,321,11,1
ESS7e02_1,3574,HU,6,1,3,1,5,7,8,2,0,2,1,5,164,68,2,42,1973,,323,12,1
ESS7e02_1,3575,HU,7,2,2,1,8,8,7,2,0,2,1,5,176,85,1,48,1967,,323,12,1
ESS7e02_1,3576,HU,4,1,3,1,5,3,3,2,0,2,3,7,185,96,1,49,1966,,321,11,3
ESS7e02_1,3578,HU,7,2,2,1,3,2,2,5,5,1,1,7,154,48,2,81,1934,5,321,11,1
ESS7e02_1,3579,HU,4,1,4,1,5,3,4,2,5,2,5,7,172,69,2,42,1973,,323,12,1
ESS7e02_1,3581,HU,6,1,3,1,5,3,2,2,2,2,1,3,176,88,1,64,1951,,321,11,1
ESS7e02_1,3582,HU,6,1,4,2,5,5,5,2,4,2,5,7,165,72,2,45,1970,4,610,16,1
ESS7e02_1,3584,HU,7,2,2,1,2,1,3,3,2,2,5,7,170,81,2,61,1954,4,323,12,1
ESS7e02_1,3592,HU,4,4,3,1,8,4,6,2,6,1,5,6,170,80,1,59,1956,,321,11,1
ESS7e02_1,3593,HU,5,5,3,1,3,5,6,2,1,2,2,6,170,85,1,41,1974,6,710,16,1
ESS7e02_1,3594,HU,5,1,3,2,5,7,8,2,1,2,1,6,173,80,2,31,1984,6,313,12,1
ESS7e02_1,3595,HU,5,0,4,1,5,5,7,3,6,2,1,7,165,75,2,61,1954,,213,8,1
ESS7e02_1,3597,HU,5,1,3,1,10,7,8,1,0,2,1,2,178,72,1,25,1990,6,213,8,1
ESS7e02_1,3600,HU,7,2,2,1,9,8,7,3,8,2,5,7,178,103,2,64,1951,,323,12,1
ESS7e02_1,3603,HU,2,0,4,1,,7,7,1,0,1,5,6,158,60,2,41,1974,,321,12,2
ESS7e02_1,3610,HU,6,1,3,,,3,5,3,6,2,1,4,170,80,1,62,1953,,321,11,1
ESS7e02_1,3616,HU,7,2,3,2,5,5,5,5,3,1,1,6,172,60,1,67,1948,,321,11,2
ESS7e02_1,3618,HU,6,1,4,2,5,6,6,3,5,2,5,7,157,68,2,73,1942,4,213,8,1
ESS7e02_1,3619,HU,5,1,3,2,5,6,6,3,3,2,5,7,165,75,2,64,1951,6,321,12,1
ESS7e02_1,3621,HU,4,1,4,1,5,6,6,3,2,2,2,1,180,76,1,55,1960,,321,13,2
ESS7e02_1,3623,HU,6,1,3,1,3,4,5,3,4,1,3,7,168,75,1,64,1951,5,321,11,1
ESS7e02_1,3625,HU,2,1,3,1,5,5,5,1,0,2,4,3,178,70,1,27,1988,6,321,11,1
ESS7e02_1,3629,HU,2,1,3,1,5,6,6,2,3,3,5,7,175,60,2,36,1979,,321,14,1
ESS7e02_1,3639,HU,7,2,2,1,10,10,9,1,0,3,5,6,175,70,1,20,1995,6,323,13,
ESS7e02_1,3641,HU,2,0,4,1,,6,5,3,0,2,5,2,172,80,1,53,1962,,423,14,1
ESS7e02_1,3644,HU,2,2,2,1,7,1,3,2,0,3,1,4,162,62,2,47,1968,4,321,11,1
ESS7e02_1,3653,HU,6,0,4,3,5,3,4,4,6,2,5,7,165,78,2,45,1970,6,213,8,
ESS7e02_1,3654,HU,4,0,4,1,10,4,4,4,6,2,1,4,175,113,1,65,1950,,321,10,1
ESS7e02_1,3655,HU,5,2,3,2,6,7,7,4,7,2,5,7,157,72,2,68,1947,,213,10,1
ESS7e02_1,3657,HU,1,1,3,1,5,5,5,3,7,2,5,7,155,95,2,52,1963,,610,16,1
ESS7e02_1,3662,HU,6,2,2,1,3,8,8,3,5,2,5,7,165,74,2,61,1954,,313,7,1
ESS7e02_1,3664,HU,2,0,,,,9,8,2,4,2,5,6,170,58,2,22,1993,6,313,15,1
ESS7e02_1,3665,HU,5,0,4,2,,9,9,2,0,3,1,4,175,60,1,18,1997,6,321,12,
ESS7e02_1,3666,HU,1,0,4,,,7,7,2,2,2,3,6,187,91,1,42,1973,,313,8,1
ESS7e02_1,3668,HU,5,4,2,1,3,8,8,2,0,2,1,6,175,85,2,31,1984,6,423,14,1
ESS7e02_1,3671,HU,3,1,3,1,6,7,7,2,2,1,1,4,168,95,1,40,1975,,321,11,2
ESS7e02_1,3672,HU,3,3,4,1,10,6,6,2,4,1,1,3,180,95,1,30,1985,6,321,12,1
ESS7e02_1,3675,HU,6,6,2,1,5,6,7,3,4,2,1,4,170,90,1,62,1953,,321,11,1
ESS7e02_1,3687,HU,2,1,2,1,5,8,8,2,3,1,5,4,178,122,1,41,1974,,610,22,1
ESS7e02_1,3689,HU,6,4,4,1,,5,3,3,4,1,4,2,170,97,1,71,1944,,321,11,1
ESS7e02_1,3690,HU,7,2,3,1,0,3,2,3,5,1,5,7,170,100,2,56,1959,,213,8,1
ESS7e02_1,3692,HU,6,2,4,2,,0,0,5,10,1,5,7,150,39,2,79,1936,5,321,11,1
ESS7e02_1,3693,HU,6,2,3,1,8,7,5,1,0,1,2,4,176,63,1,20,1995,6,323,12,1
ESS7e02_1,3695,HU,6,1,3,1,9,3,3,2,0,1,1,6,165,63,2,46,1969,4,323,12,1
ESS7e02_1,3696,HU,0,,4,2,,0,0,2,3,2,3,6,176,92,1,55,1960,,213,8,1
ESS7e02_1,3698,HU,7,6,4,2,3,8,10,2,6,1,5,7,175,65,2,77,1938,4,213,8,1
ESS7e02_1,3699,HU,4,4,4,2,5,7,9,2,7,2,5,7,160,70,2,60,1955,,213,8,1
ESS7e02_1,3700,HU,7,7,4,1,7,4,8,3,7,1,5,7,180,90,1,71,1944,,321,10,1
ESS7e02_1,3701,HU,7,7,4,1,8,7,9,1,5,2,5,7,180,80,1,33,1982,,321,11,1
ESS7e02_1,3713,HU,2,1,3,1,5,8,9,3,6,1,5,7,163,75,2,39,1976,4,321,11,1
ESS7e02_1,3714,HU,5,2,3,1,6,7,7,2,6,1,5,7,164,70,2,50,1965,,321,11,1
ESS7e02_1,3718,HU,2,1,4,1,5,8,8,2,9,1,5,7,168,90,2,62,1953,4,323,16,1
ESS7e02_1,3721,HU,4,4,2,1,,6,5,3,5,1,5,4,178,82,1,68,1947,,423,15,1
ESS7e02_1,3727,HU,6,3,3,2,5,5,5,4,5,1,1,7,170,75,1,53,1962,4,213,10,1
ESS7e02_1,3728,HU,4,2,3,1,5,10,10,2,6,2,5,6,165,75,1,65,1950,,313,12,1
ESS7e02_1,3730,HU,4,2,4,2,5,4,8,3,6,2,5,7,155,65,2,66,1949,5,213,8,1
ESS7e02_1,3732,HU,7,7,3,1,4,7,8,1,5,2,5,7,190,100,1,60,1955,,610,21,1
ESS7e02_1,3733,HU,4,2,4,2,5,8,7,2,5,3,5,6,157,49,2,20,1995,6,313,13,1
ESS7e02_1,3739,HU,6,2,3,3,8,3,5,2,0,1,4,7,180,90,1,17,1998,6,213,9,
ESS7e02_1,3740,HU,2,2,3,3,10,10,8,3,4,1,5,7,165,82,2,19,1996,6,213,9,
ESS7e02_1,3741,HU,7,7,3,1,,8,8,1,2,2,3,,183,94,1,50,1965,,321,11,1
ESS7e02_1,3742,HU,5,1,4,1,6,2,3,5,0,1,3,7,164,62,2,54,1961,4,213,8,1
ESS7e02_1,3746,HU,2,2,2,1,6,8,8,1,4,1,1,7,170,76,2,67,1948,,313,12,1
ESS7e02_1,3747,HU,4,1,4,1,,5,9,1,3,1,5,7,169,66,2,30,1985,6,610,16,1
ESS7e02_1,3748,HU,5,1,4,1,3,7,4,2,0,1,1,7,172,62,1,30,1985,4,213,10,1
ESS7e02_1,3750,HU,7,5,3,1,3,7,7,3,9,2,5,7,155,82,2,77,1938,5,213,8,1
ESS7e02_1,3755,HU,4,1,2,1,0,5,10,3,0,1,1,7,185,95,1,54,1961,4,321,11,1
ESS7e02_1,3761,HU,4,0,4,1,,7,7,1,0,2,4,7,160,58,2,30,1985,6,610,18,1
ESS7e02_1,3762,HU,5,0,4,1,,9,9,2,3,2,1,7,180,86,1,49,1966,,321,11,2
ESS7e02_1,3764,HU,7,4,3,1,2,8,7,3,2,2,5,3,163,82,2,66,1949,,213,8,
ESS7e02_1,3766,HU,1,0,4,2,0,7,7,1,5,1,1,7,163,52,2,42,1973,4,323,12,1
ESS7e02_1,3767,HU,7,2,1,3,7,5,8,2,1,2,5,7,160,60,1,16,1999,6,113,7,
ESS7e02_1,3771,HU,2,1,4,1,5,4,10,3,0,1,3,3,167,80,1,61,1954,,710,15,3
ESS7e02_1,3774,HU,2,1,3,1,5,6,8,3,8,1,5,7,165,85,2,64,1951,5,213,8,
ESS7e02_1,3776,HU,0,,4,2,5,4,5,2,2,3,3,1,170,85,1,37,1978,,313,14,1
ESS7e02_1,3777,HU,2,2,2,1,5,8,8,3,6,1,5,6,170,85,2,52,1963,,520,16,1
ESS7e02_1,3780,HU,7,2,3,1,6,6,6,4,4,1,3,7,167,70,2,45,1970,6,313,12,1
ESS7e02_1,3783,HU,4,1,2,2,5,3,5,3,5,1,3,7,168,70,2,36,1979,,321,11,1
ESS7e02_1,3785,HU,2,1,3,2,5,0,4,2,5,1,1,3,180,62,1,57,1958,1,321,11,1
ESS7e02_1,3793,HU,3,1,1,1,5,7,6,3,4,2,5,3,176,93,1,53,1962,,610,19,2
ESS7e02_1,3803,HU,4,4,3,1,5,7,8,3,8,1,5,7,165,40,2,84,1931,5,0,3,
ESS7e02_1,3805,HU,4,2,4,2,5,5,7,2,5,2,5,5,176,67,2,38,1977,6,313,15,1
ESS7e02_1,3806,HU,3,0,4,2,5,6,6,2,3,2,4,7,166,58,2,19,1996,6,213,12,
ESS7e02_1,3807,HU,3,1,3,1,5,8,7,2,5,1,1,7,177,84,1,50,1965,,213,10,1
ESS7e02_1,3808,HU,7,2,3,1,5,5,5,3,8,1,5,7,167,61,2,77,1938,4,323,13,1
ESS7e02_1,3810,HU,4,2,2,1,5,5,8,4,3,1,3,4,173,92,1,61,1954,,321,11,2
ESS7e02_1,3811,HU,5,3,2,1,7,7,6,3,8,1,3,7,177,80,1,92,1923,,313,16,1
ESS7e02_1,3813,HU,5,2,3,1,6,7,7,2,5,1,2,2,178,89,1,32,1983,4,321,12,2
ESS7e02_1,3816,HU,4,0,4,2,5,8,8,2,1,3,5,7,166,60,2,26,1989,6,423,20,
ESS7e02_1,3817,HU,3,1,3,1,5,5,5,4,6,1,5,7,168,90,2,62,1953,,213,8,1
ESS7e02_1,3818,HU,2,1,2,1,10,10,10,1,5,1,3,2,170,80,1,42,1973,,313,12,1
ESS7e02_1,3820,HU,7,7,4,2,5,5,9,3,8,1,1,1,170,67,1,71,1944,5,213,8,1
ESS7e02_1,3822,HU,7,1,3,2,5,8,6,3,5,3,1,7,155,66,2,33,1982,5,213,8,1
ESS7e02_1,3824,HU,7,4,3,2,5,10,10,2,7,2,1,5,180,120,1,21,1994,6,321,12,1
ESS7e02_1,3826,HU,3,2,2,1,6,4,3,4,10,1,5,7,167,60,2,46,1969,,213,8,1
ESS7e02_1,3828,HU,4,1,4,2,5,5,5,4,4,1,5,7,178,90,2,55,1960,,313,14,1
ESS7e02_1,3831,HU,2,1,3,2,7,5,8,2,5,1,1,2,167,84,1,50,1965,,323,12,1
ESS7e02_1,3834,HU,1,0,4,1,5,5,5,3,8,1,5,7,167,84,2,42,1973,,313,14,1
ESS7e02_1,3838,HU,4,1,3,1,,7,7,2,7,1,1,7,163,,2,30,1985,6,610,15,1
ESS7e02_1,3841,HU,4,1,3,1,5,6,6,3,7,1,4,7,168,,2,70,1945,4,610,16,1
ESS7e02_1,3842,HU,6,2,3,1,5,9,9,2,6,2,4,7,166,70,2,44,1971,,213,9,1
ESS7e02_1,3844,HU,7,1,4,1,,5,5,4,5,1,3,1,170,90,1,65,1950,1,321,11,
ESS7e02_1,3846,HU,0,,1,1,3,4,4,4,6,1,1,4,175,80,1,51,1964,4,213,10,
ESS7e02_1,3848,HU,7,6,2,1,7,5,6,3,3,1,5,3,176,95,1,72,1943,5,213,8,1
ESS7e02_1,3852,HU,4,2,3,1,,6,6,2,4,2,1,2,182,88,1,45,1970,,321,11,1
ESS7e02_1,3862,HU,7,2,2,1,,7,7,2,4,2,5,4,170,88,1,52,1963,,313,12,3
ESS7e02_1,3863,HU,7,2,4,1,7,6,2,4,2,3,1,7,157,61,2,56,1959,,213,8,1
ESS7e02_1,3866,HU,7,4,4,1,3,5,6,5,6,2,1,6,172,74,1,66,1949,,213,8,1
ESS7e02_1,3868,HU,5,4,3,2,6,7,6,3,6,2,4,5,155,89,2,67,1948,5,213,8,1
ESS7e02_1,3869,HU,5,4,3,1,5,5,4,2,4,1,5,7,150,80,2,91,1924,5,113,6,1
ESS7e02_1,3870,HU,4,1,4,1,8,3,3,2,1,2,1,4,170,60,2,29,1986,6,323,12,1
ESS7e02_1,3871,HU,4,4,2,1,8,6,5,2,6,1,4,5,180,90,1,50,1965,,520,16,2
ESS7e02_1,3872,HU,5,4,3,3,4,5,5,2,3,1,1,5,176,67,2,32,1983,,323,12,1
ESS7e02_1,3873,HU,6,6,2,1,7,8,5,2,5,2,1,3,178,90,1,37,1978,,321,11,1
ESS7e02_1,3874,HU,6,4,3,1,5,6,7,3,6,1,1,6,167,70,2,69,1946,,213,8,1
ESS7e02_1,3875,HU,6,6,3,1,1,4,4,4,5,2,4,7,159,80,2,67,1948,6,213,8,1
ESS7e02_1,3876,HU,4,4,3,1,7,5,5,3,3,2,1,3,170,92,1,64,1951,,321,11,1
ESS7e02_1,3877,HU,6,5,2,1,4,6,5,3,4,1,1,3,167,90,1,57,1958,,321,11,1
ESS7e02_1,3881,HU,2,1,3,1,5,5,8,1,6,2,5,6,178,80,1,46,1969,,323,12,1
ESS7e02_1,3882,HU,7,1,3,1,6,7,6,3,7,1,5,7,162,72,2,75,1940,,313,13,1
ESS7e02_1,3883,HU,3,1,3,1,6,6,7,2,6,2,5,7,169,75,1,47,1968,,323,12,3
ESS7e02_1,3884,HU,2,1,4,1,5,8,9,1,7,2,4,6,168,54,2,24,1991,6,620,17,3
ESS7e02_1,3885,HU,4,1,4,1,5,5,4,1,2,1,2,7,175,78,1,33,1982,6,321,12,3
ESS7e02_1,3888,HU,5,4,2,1,5,4,4,3,1,1,4,3,172,85,1,63,1952,,323,11,1
ESS7e02_1,3889,HU,7,6,4,3,5,3,6,3,4,1,5,7,150,60,2,85,1930,5,113,6,1
ESS7e02_1,3890,HU,6,1,3,1,7,7,6,3,6,1,2,7,162,72,2,55,1960,4,321,11,1
ESS7e02_1,3891,HU,5,4,2,1,8,6,4,2,2,1,1,5,178,90,1,47,1968,,313,12,1
ESS7e02_1,3892,HU,6,1,2,1,5,5,8,2,7,1,5,7,168,72,2,70,1945,5,323,12,1
ESS7e02_1,3893,HU,3,1,4,1,8,8,8,1,6,1,5,6,180,81,1,26,1989,,720,17,1
ESS7e02_1,3894,HU,3,1,2,,5,5,5,2,1,2,5,6,163,63,2,45,1970,,710,16,3
ESS7e02_1,3895,HU,6,6,2,1,8,5,3,3,3,2,1,4,172,80,1,83,1932,,213,6,1
ESS7e02_1,3896,HU,3,1,3,1,5,8,7,1,5,1,4,7,183,90,1,39,1976,,313,12,1
ESS7e02_1,3897,HU,4,3,3,1,7,8,3,3,2,2,4,6,156,48,2,56,1959,,321,8,3
ESS7e02_1,3898,HU,3,1,2,1,3,7,7,2,0,1,5,7,174,80,1,66,1949,5,321,11,1
ESS7e02_1,3899,HU,7,2,2,1,5,4,5,3,8,1,4,6,163,50,2,65,1950,4,710,20,1
ESS7e02_1,3901,HU,6,1,3,1,5,3,4,2,0,2,1,6,183,95,1,36,1979,,323,16,1
ESS7e02_1,3902,HU,4,1,2,2,6,5,5,3,0,2,4,7,170,110,1,48,1967,,323,12,1
ESS7e02_1,3905,HU,2,1,3,1,5,7,8,2,0,1,5,7,170,130,2,40,1975,,313,13,1
ESS7e02_1,3907,HU,6,2,2,2,3,8,8,4,5,1,1,7,170,80,1,81,1934,,321,11,2
ESS7e02_1,3908,HU,2,1,3,1,,6,5,2,0,1,5,4,190,110,1,32,1983,,610,19,1
ESS7e02_1,3909,HU,2,1,2,1,3,8,9,2,0,1,5,7,160,78,2,48,1967,,610,17,1
ESS7e02_1,3910,HU,4,1,3,1,5,9,10,1,5,2,1,5,163,70,1,21,1994,6,313,12,
ESS7e02_1,3912,HU,2,1,2,1,3,5,5,2,0,1,5,3,172,70,1,69,1946,5,0,0,1
ESS7e02_1,3913,HU,2,1,3,1,5,5,7,2,0,1,5,6,165,62,2,22,1993,6,423,15,1
ESS7e02_1,3917,HU,1,1,3,3,5,7,7,2,0,1,5,7,178,90,1,56,1959,5,323,14,1
ESS7e02_1,3919,HU,2,0,3,3,4,5,3,2,0,2,1,7,167,48,2,27,1988,4,213,12,1
ESS7e02_1,3921,HU,3,0,4,1,4,7,8,2,0,1,5,7,152,50,2,40,1975,1,313,12,1
ESS7e02_1,3922,HU,4,4,1,1,3,8,8,2,0,1,5,7,170,72,2,65,1950,,720,17,
ESS7e02_1,3924,HU,6,2,2,3,4,5,5,4,4,2,5,7,162,52,2,79,1936,5,113,7,1
ESS7e02_1,3925,HU,4,1,2,2,3,7,7,2,0,1,5,7,175,80,2,54,1961,4,321,11,1
ESS7e02_1,3927,HU,6,1,3,1,4,7,7,2,0,1,5,7,172,70,1,22,1993,6,213,9,1
ESS7e02_1,3928,HU,3,3,4,1,5,4,5,4,0,1,1,7,180,72,2,60,1955,1,213,8,1
ESS7e02_1,3929,HU,4,1,4,1,7,4,3,2,1,2,3,2,180,90,1,52,1963,1,213,12,1
ESS7e02_1,3930,HU,7,6,4,1,6,5,4,3,1,1,1,3,165,72,1,66,1949,,213,8,1
ESS7e02_1,3931,HU,3,2,4,1,7,6,7,2,7,3,3,4,188,88,1,55,1960,,321,11,1
ESS7e02_1,3932,HU,6,5,4,1,5,6,4,2,0,2,3,7,166,99,2,36,1979,,321,12,1
ESS7e02_1,3933,HU,3,1,4,1,8,5,7,1,1,1,4,5,165,63,2,28,1987,6,323,16,1
ESS7e02_1,3934,HU,2,1,4,1,9,6,6,3,0,1,1,3,177,81,1,35,1980,,321,4,1
ESS7e02_1,3935,HU,2,2,4,3,5,7,6,2,4,1,5,7,158,63,2,65,1950,5,213,8,
ESS7e02_1,3939,HU,4,0,4,1,5,7,5,2,2,3,2,6,168,68,2,46,1969,,323,19,1
ESS7e02_1,3940,HU,4,0,4,1,,5,5,2,1,,1,7,161,74,2,41,1974,,323,12,3
ESS7e02_1,3943,HU,6,0,4,1,5,3,3,3,2,2,1,7,159,65,2,57,1958,,213,8,1
ESS7e02_1,3945,HU,5,5,3,2,5,5,5,1,0,1,1,3,176,89,1,49,1966,,313,12,1
ESS7e02_1,3946,HU,5,1,3,2,5,4,3,3,2,2,3,7,159,78,2,80,1935,5,113,7,
ESS7e02_1,3947,HU,5,2,3,1,8,6,5,2,3,2,5,7,179,86,1,38,1977,6,710,16,1
ESS7e02_1,3948,HU,6,0,4,2,5,4,5,2,0,3,3,7,163,79,2,47,1968,,323,12,1
ESS7e02_1,3949,HU,5,0,4,1,7,6,5,2,0,2,5,7,161,69,2,66,1949,,321,19,1
ESS7e02_1,3950,HU,4,4,2,1,2,3,4,2,2,1,5,4,162,62,2,71,1944,,720,17,1
ESS7e02_1,3951,HU,7,0,4,,5,4,4,3,1,2,5,7,162,81,2,63,1952,,213,8,1
ESS7e02_1,3952,HU,6,1,4,1,6,4,2,1,2,2,5,7,162,53,2,33,1982,,323,12,1
ESS7e02_1,3957,HU,5,0,4,1,7,6,7,2,0,2,3,4,184,82,1,28,1987,,321,11,1
ESS7e02_1,3958,HU,4,1,3,1,9,7,7,1,7,2,5,6,165,57,2,20,1995,6,323,15,
ESS7e02_1,3961,HU,4,2,2,1,6,5,8,2,7,1,5,6,180,92,1,39,1976,4,313,12,1
ESS7e02_1,3962,HU,6,2,3,1,2,6,8,2,6,2,5,7,162,58,2,45,1970,,313,12,1
ESS7e02_1,3963,HU,4,1,3,1,5,5,6,2,6,1,5,7,162,55,1,60,1955,,321,11,2
ESS7e02_1,3964,HU,4,1,4,1,7,5,5,2,6,1,5,7,160,70,2,65,1950,5,321,11,1
ESS7e02_1,3965,HU,7,2,3,2,6,5,5,4,8,1,1,7,165,86,1,80,1935,,321,11,1
ESS7e02_1,3966,HU,5,1,2,1,8,7,7,1,5,1,5,7,168,56,2,40,1975,,800,16,1
ESS7e02_1,3967,HU,5,2,2,1,5,4,3,1,7,1,5,6,172,72,1,47,1968,,710,16,1
ESS7e02_1,3968,HU,5,1,4,2,5,5,6,3,7,1,5,7,158,62,2,83,1932,5,213,8,1
ESS7e02_1,3969,HU,4,2,2,1,9,8,8,1,5,1,5,5,160,63,2,27,1988,6,620,17,1
ESS7e02_1,3970,HU,2,1,4,1,5,5,6,1,3,2,1,3,180,80,1,24,1991,6,321,12,1
ESS7e02_1,3971,HU,6,1,3,1,5,5,5,2,5,2,5,7,163,80,2,53,1962,,321,12,1
ESS7e02_1,3972,HU,3,1,3,1,6,6,7,1,4,2,5,4,178,80,1,38,1977,,610,16,1
ESS7e02_1,3973,HU,6,1,4,2,,2,9,1,7,2,5,7,175,90,1,24,1991,6,321,10,1
ESS7e02_1,3974,HU,7,1,4,2,5,3,0,4,10,1,5,7,150,78,2,81,1934,5,113,6,1
ESS7e02_1,3975,HU,4,1,4,1,3,7,10,2,10,1,5,7,180,100,1,47,1968,,321,10,1
ESS7e02_1,3977,HU,7,1,2,1,2,6,5,3,0,1,5,7,165,98,2,64,1951,,213,8,1
ESS7e02_1,3979,HU,7,1,3,1,,9,7,2,6,1,5,4,168,76,1,68,1947,,321,11,1
ESS7e02_1,3982,HU,5,1,2,1,,6,7,2,6,1,5,4,176,105,1,59,1956,,321,11,1
ESS7e02_1,3983,HU,7,2,2,1,5,6,7,4,7,1,5,7,162,80,2,81,1934,,213,10,1
ESS7e02_1,3984,HU,6,2,2,1,1,5,5,3,0,1,1,5,170,68,1,42,1973,1,321,11,1
ESS7e02_1,3987,HU,2,0,4,1,2,8,10,3,7,1,1,7,170,89,2,44,1971,,321,3,1
ESS7e02_1,3989,HU,6,2,2,1,,8,10,2,1,2,1,7,158,80,2,66,1949,,321,2,1
ESS7e02_1,3991,HU,0,,2,1,3,6,6,2,8,1,5,7,164,45,2,32,1983,6,720,18,1
ESS7e02_1,3992,HU,4,1,2,1,5,5,10,4,7,1,3,7,180,62,1,47,1968,1,313,14,1
ESS7e02_1,3994,HU,4,2,4,1,5,3,3,4,0,1,3,3,185,96,1,56,1959,,423,15,1
ESS7e02_1,4002,HU,5,0,4,2,5,0,5,2,3,1,3,2,160,81,2,75,1940,4,321,10,1
ESS7e02_1,4003,HU,2,0,3,1,1,9,10,1,10,1,5,7,180,65,2,19,1996,6,213,12,
ESS7e02_1,4004,HU,6,1,3,1,2,10,10,3,10,1,5,7,170,60,2,73,1942,,610,16,1
ESS7e02_1,4005,HU,4,1,3,1,2,9,9,3,7,1,5,7,168,65,2,30,1985,,323,12,1
ESS7e02_1,4008,HU,7,1,4,1,5,6,6,3,10,1,1,7,155,80,2,60,1955,5,213,8,1
ESS7e02_1,4009,HU,6,2,2,1,7,8,8,4,0,2,3,7,175,95,1,60,1955,,321,11,1
ESS7e02_1,4012,HU,3,1,4,2,5,8,8,1,0,3,1,7,176,85,1,30,1985,6,321,11,1
